id,display_name,primary_location_display_name,cited_by_count,doi,crossref_call,publication_year,type,is_retracted,cited_by_percentile_year_min,primary_topic_display_name,primary_topic_domain_display_name,primary_topic_subfield_display_name,primary_location_source_host_organization_name,open_access_is_oa,language,primary_topic_field_display_name,update_nature
https://openalex.org/W4323546583,RETRACTED ARTICLE: Evidence of near-ambient superconductivity in a N-doped lutetium hydride,Nature,84,https://doi.org/10.1038/s41586-023-05742-0,https://api.labs.crossref.org/works/https://doi.org/10.1038/s41586-023-05742-0?mailto=christian.hauschke@tib.eu,2023,article,True,99,Materials and Methods for Hydrogen Storage,Physical Sciences,Materials Chemistry,Nature Portfolio,False,en,Materials Science,
https://openalex.org/W3209374438,RETRACTED ARTICLE: Cross-HLA targeting of intracellular oncoproteins with peptide-centric CARs,Nature,83,https://doi.org/10.1038/s41586-021-04061-6,https://api.labs.crossref.org/works/https://doi.org/10.1038/s41586-021-04061-6?mailto=christian.hauschke@tib.eu,2021,article,True,99,Chimeric Antigen Receptor T Cell Therapy,Health Sciences,Oncology,Nature Portfolio,True,en,Medicine,
https://openalex.org/W3125697162,RETRACTED: Deep learning for real-time semantic segmentation: Application in ultrasound imaging,Pattern Recognition Letters,80,https://doi.org/10.1016/j.patrec.2021.01.010,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.patrec.2021.01.010?mailto=christian.hauschke@tib.eu,2021,article,True,99,Radiomics in Medical Imaging Analysis,Health Sciences,"Radiology, Nuclear Medicine and Imaging",Elsevier BV,True,en,Medicine,
https://openalex.org/W3150315123,Utilizing of (Zinc Oxide Nano-Spray) for Disinfection against “SARS-CoV-2” and Testing Its Biological Effectiveness on Some Biochemical Parameters during (COVID-19 Pandemic)—”ZnO Nanoparticles Have Antiviral Activity against (SARS-CoV-2)”,Coatings,79,https://doi.org/10.3390/coatings11040388,https://api.labs.crossref.org/works/https://doi.org/10.3390/coatings11040388?mailto=christian.hauschke@tib.eu,2021,article,True,99,Nanotoxicology and Antimicrobial Nanoparticles,Physical Sciences,Materials Chemistry,Multidisciplinary Digital Publishing Institute,True,en,Materials Science,
https://openalex.org/W3161757853,RETRACTED ARTICLE: Impact of daily high dose oral vitamin D therapy on the inflammatory markers in patients with COVID 19 disease,Scientific Reports,75,https://doi.org/10.1038/s41598-021-90189-4,https://api.labs.crossref.org/works/https://doi.org/10.1038/s41598-021-90189-4?mailto=christian.hauschke@tib.eu,2021,article,True,99,Role of Vitamin C in Health and Disease,Health Sciences,Nutrition and Dietetics,Nature Portfolio,True,en,Nursing,
https://openalex.org/W3174640551,Optimization on Operation Parameters in Reinforced Metal Matrix of AA6066 Composite with HSS and Cu,Advances in Materials Science and Engineering,73,https://doi.org/10.1155/2021/1609769,https://api.labs.crossref.org/works/https://doi.org/10.1155/2021/1609769?mailto=christian.hauschke@tib.eu,2021,article,True,99,Metal Matrix Composites: Science and Applications,Physical Sciences,Mechanical Engineering,Hindawi Publishing Corporation,True,en,Engineering,
https://openalex.org/W3118371541,RETRACTED ARTICLE: Mesenchymal stem cell-derived exosome miR-542-3p suppresses inflammation and prevents cerebral infarction,Stem Cell Research & Therapy,71,https://doi.org/10.1186/s13287-020-02030-w,https://api.labs.crossref.org/works/https://doi.org/10.1186/s13287-020-02030-w?mailto=christian.hauschke@tib.eu,2021,article,True,99,Exosome Biology and Function in Intercellular Communication,Life Sciences,Molecular Biology,BioMed Central,True,en,"Biochemistry, Genetics and Molecular Biology",
https://openalex.org/W3200525399,A Systematic Literature Review on Particle Swarm Optimization Techniques for Medical Diseases Detection,Computational and Mathematical Methods in Medicine,69,https://doi.org/10.1155/2021/5990999,https://api.labs.crossref.org/works/https://doi.org/10.1155/2021/5990999?mailto=christian.hauschke@tib.eu,2021,article,True,99,Impact of COVID-19 Pandemic on Health and Society,Health Sciences,General Health Professions,Hindawi Publishing Corporation,True,en,Health Professions,
https://openalex.org/W3112489277,Roxadustat for CKD-related Anemia in Non-dialysis Patients,Kidney International Reports,65,https://doi.org/10.1016/j.ekir.2020.11.034,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.ekir.2020.11.034?mailto=christian.hauschke@tib.eu,2021,article,True,99,Role of Erythropoietin in Disease Treatment and Management,Health Sciences,Hematology,Elsevier BV,True,en,Medicine,
https://openalex.org/W3168059377,CAR-NK Cell: A New Paradigm in Tumor Immunotherapy,Frontiers in Oncology,64,https://doi.org/10.3389/fonc.2021.673276,https://api.labs.crossref.org/works/https://doi.org/10.3389/fonc.2021.673276?mailto=christian.hauschke@tib.eu,2021,article,True,99,Chimeric Antigen Receptor T Cell Therapy,Health Sciences,Oncology,Frontiers Media,True,en,Medicine,
https://openalex.org/W3208788462,RETRACTED ARTICLE: Effects of waste glass and waste marble on mechanical and durability performance of concrete,Scientific Reports,64,https://doi.org/10.1038/s41598-021-00994-0,https://api.labs.crossref.org/works/https://doi.org/10.1038/s41598-021-00994-0?mailto=christian.hauschke@tib.eu,2021,article,True,99,Influence of Recycled Aggregate Concrete on Construction,Physical Sciences,Building and Construction,Nature Portfolio,True,en,Engineering,
https://openalex.org/W4210480469,Ir-decorated gallium nitride nanotubes as a chemical sensor for recognition of mesalamine drug: a DFT study,Molecular Simulation,62,https://doi.org/10.1080/08927022.2021.2025234,https://api.labs.crossref.org/works/https://doi.org/10.1080/08927022.2021.2025234?mailto=christian.hauschke@tib.eu,2022,article,True,99,Synthesis and Properties of Boron-based Materials,Physical Sciences,Materials Chemistry,Taylor & Francis,False,en,Materials Science,
https://openalex.org/W4210627965,"Retracted: Predictors of COVID-19 vaccine hesitancy in Germany: a cross-sectional, population-based study",Postgraduate Medical Journal,62,https://doi.org/10.1136/postgradmedj-2021-141365,https://api.labs.crossref.org/works/https://doi.org/10.1136/postgradmedj-2021-141365?mailto=christian.hauschke@tib.eu,2022,article,True,99,Factors Affecting Vaccine Hesitancy and Acceptance,Social Sciences,Health,Oxford University Press,True,en,Social Sciences,
https://openalex.org/W4292314477,RETRACTED: A review of the sustainable utilisation of red mud and fly ash for the production of geopolymer composites,Construction and Building Materials,62,https://doi.org/10.1016/j.conbuildmat.2022.128892,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.conbuildmat.2022.128892?mailto=christian.hauschke@tib.eu,2022,article,True,99,Management and Utilization of Bauxite Residue,Physical Sciences,Mechanical Engineering,Elsevier BV,False,en,Engineering,
https://openalex.org/W4206443915,Breast Tumor Detection and Classification in Mammogram Images Using Modified YOLOv5 Network,Computational and Mathematical Methods in Medicine,61,https://doi.org/10.1155/2022/1359019,https://api.labs.crossref.org/works/https://doi.org/10.1155/2022/1359019?mailto=christian.hauschke@tib.eu,2022,article,True,99,Deep Learning in Medical Image Analysis,Physical Sciences,Artificial Intelligence,Hindawi Publishing Corporation,True,en,Computer Science,
https://openalex.org/W4220933174,RETRACTED: Sustainable utilization of red mud waste (bauxite residue) and slag for the production of geopolymer composites: A review,Case Studies in Construction Materials,60,https://doi.org/10.1016/j.cscm.2022.e00994,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.cscm.2022.e00994?mailto=christian.hauschke@tib.eu,2022,article,True,99,Management and Utilization of Bauxite Residue,Physical Sciences,Mechanical Engineering,Elsevier BV,True,en,Engineering,Crossmark Retraction
https://openalex.org/W4280566538,Deep Reinforcement Learning-Based Path Control and Optimization for Unmanned Ships,Wireless Communications and Mobile Computing,60,https://doi.org/10.1155/2022/7135043,https://api.labs.crossref.org/works/https://doi.org/10.1155/2022/7135043?mailto=christian.hauschke@tib.eu,2022,article,True,99,Maritime Transportation Safety and Risk Analysis,Physical Sciences,Ocean Engineering,Wiley,True,en,Engineering,Retraction
https://openalex.org/W4280613880,"RETRACTED: MXene/metal and polymer nanocomposites: Preparation, properties, and applications",Journal of Alloys and Compounds,60,https://doi.org/10.1016/j.jallcom.2022.165404,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.jallcom.2022.165404?mailto=christian.hauschke@tib.eu,2022,article,True,99,Two-Dimensional Transition Metal Carbides and Nitrides (MXenes),Physical Sciences,Materials Chemistry,Elsevier BV,False,en,Materials Science,Crossmark Retraction
https://openalex.org/W4205432032,Brain Tumor Detection and Classification by MRI Using Biologically Inspired Orthogonal Wavelet Transform and Deep Learning Techniques,Journal of Healthcare Engineering,55,https://doi.org/10.1155/2022/2693621,https://api.labs.crossref.org/works/https://doi.org/10.1155/2022/2693621?mailto=christian.hauschke@tib.eu,2022,article,True,99,Classification of Brain Tumor Type and Grade,Life Sciences,Neurology,Hindawi Publishing Corporation,True,en,Neuroscience,Retraction
