id,display_name,primary_location_display_name,cited_by_count,doi,crossref_call,publication_year,type,is_retracted,cited_by_percentile_year_min,primary_topic_display_name,primary_topic_domain_display_name,primary_topic_subfield_display_name,primary_location_source_host_organization_name,open_access_is_oa,language,primary_topic_field_display_name,update_nature
https://openalex.org/W2146839478,RETRACTED ARTICLE: Gene expression profiling analysis of hepatocellular carcinoma,European Journal of Medical Research,4,https://doi.org/10.1186/2047-783x-18-44,https://api.labs.crossref.org/works/https://doi.org/10.1186/2047-783x-18-44?mailto=christian.hauschke@tib.eu,2013,article,True,82,Analysis of Gene Interaction Networks,Life Sciences,Molecular Biology,BioMed Central,True,en,"Biochemistry, Genetics and Molecular Biology",
https://openalex.org/W2147213942,"Molecular Phylogeny and Identification of the Peach Fruit Fly,<i>Bactrocera zonata,</i>Established in Egypt",Journal of insect science,4,https://doi.org/10.1673/031.011.17701,https://api.labs.crossref.org/works/https://doi.org/10.1673/031.011.17701?mailto=christian.hauschke@tib.eu,2011,article,True,82,Invasion Biology of Fruit Flies,Life Sciences,Insect Science,Oxford University Press,True,en,Agricultural and Biological Sciences,
https://openalex.org/W2147265791,RETRACTED: Applications for medical recovery using wireless control of a bluetooth ball with a hybrid G-sensor and human-computer interface technology,Journal of Vibration and Control,4,https://doi.org/10.1177/1077546312442948,https://api.labs.crossref.org/works/https://doi.org/10.1177/1077546312442948?mailto=christian.hauschke@tib.eu,2012,article,True,82,Bluetooth Low Energy Technology Overview and Evaluation,Physical Sciences,Computer Networks and Communications,SAGE Publishing,False,en,Computer Science,
https://openalex.org/W2147476700,"RETRACTED: Internal wave transport, nonlinear manifestation, and mixing in a stratified shear layer - technical briefs",Journal of Vibration and Control,4,https://doi.org/10.1177/1077546311429337,https://api.labs.crossref.org/works/https://doi.org/10.1177/1077546311429337?mailto=christian.hauschke@tib.eu,2012,article,True,82,Oceanic Modeling and Circulation Studies,Physical Sciences,Oceanography,SAGE Publishing,False,en,Earth and Planetary Sciences,
https://openalex.org/W2150435380,"Molecular mechanism of green microalgae,<i>Dunaliella salina</i>, involved in attenuating balloon injury-induced neointimal formation",British Journal of Nutrition,4,https://doi.org/10.1017/s0007114510000693,https://api.labs.crossref.org/works/https://doi.org/10.1017/s0007114510000693?mailto=christian.hauschke@tib.eu,2010,article,True,81,Microalgae as a Source for Biofuels Production,Physical Sciences,"Renewable Energy, Sustainability and the Environment",Cambridge University Press,True,en,Energy,
https://openalex.org/W2153160334,How ICT Penetration Influences Productivity Growth,Economic Development Quarterly,4,https://doi.org/10.1177/0891242413478650,https://api.labs.crossref.org/works/https://doi.org/10.1177/0891242413478650?mailto=christian.hauschke@tib.eu,2013,article,True,82,Determinants and Consequences of Tax Evasion,Social Sciences,Economics and Econometrics,SAGE Publishing,False,en,"Economics, Econometrics and Finance",
https://openalex.org/W2156957276,"A New Record of Longicorn Beetle,<i>Acanthophorus rugiceps</i>, from India as a Root Borer on Physic Nut,<i>Jatropha curcas</i>, with a Description of Life Stages, Biology, and Seasonal Dynamics",Journal of insect science,4,https://doi.org/10.1673/031.012.14101,https://api.labs.crossref.org/works/https://doi.org/10.1673/031.012.14101?mailto=christian.hauschke@tib.eu,2012,article,True,82,Drivers and Impacts of Forest Pest Dynamics,Physical Sciences,Ecology,Oxford University Press,True,en,Environmental Science,
https://openalex.org/W2157629610,RETRACTED: Optimizing Mechanical Properties of Binary Blended Concrete Utilizing CuO Nanoparticles,International Journal of Damage Mechanics,4,https://doi.org/10.1177/1056789510397074,https://api.labs.crossref.org/works/https://doi.org/10.1177/1056789510397074?mailto=christian.hauschke@tib.eu,2011,article,True,82,Geopolymer and Alternative Cementitious Materials,Physical Sciences,Civil and Structural Engineering,SAGE Publishing,False,en,Engineering,
https://openalex.org/W2158506116,"RETRACTED: The effect of power density, scanning velocity, and pulse frequency on residual stress in laser grooving process","Proceedings of the Institution of Mechanical Engineers, Part B: Journal of Engineering Manufacture",4,https://doi.org/10.1177/0954405411406610,https://api.labs.crossref.org/works/https://doi.org/10.1177/0954405411406610?mailto=christian.hauschke@tib.eu,2011,article,True,82,Femtosecond Laser Micromachining in Transparent Materials,Physical Sciences,Computational Mechanics,SAGE Publishing,False,en,Engineering,
https://openalex.org/W2159863172,"erbB expression changes in ethanol and 7,12- dimethylbenz (a)anthracene-induced oral carcinogenesis",Medicina Oral Patologia Oral Y Cirugia Bucal,4,https://doi.org/10.4317/medoral.18068,https://api.labs.crossref.org/works/https://doi.org/10.4317/medoral.18068?mailto=christian.hauschke@tib.eu,2013,article,True,82,HER2 Signaling in Breast Cancer Treatment,Health Sciences,Oncology,Medicina Oral S.L.,True,en,Medicine,
