id,display_name,primary_location_display_name,cited_by_count,doi,crossref_call,publication_year,type,is_retracted,cited_by_percentile_year_min,primary_topic_display_name,primary_topic_domain_display_name,primary_topic_subfield_display_name,primary_location_source_host_organization_name,open_access_is_oa,language,primary_topic_field_display_name,update_nature
https://openalex.org/W2046895415,DNA Persistence and Relapses Questions on the Treatment Strategies of Enterococcus Infections of Prosthetic Valves,PLOS ONE,17,https://doi.org/10.1371/journal.pone.0053335,https://api.labs.crossref.org/works/https://doi.org/10.1371/journal.pone.0053335?mailto=christian.hauschke@tib.eu,2012,article,True,90,Management and Epidemiology of Infective Endocarditis,Health Sciences,Epidemiology,Public Library of Science,True,en,Medicine,Expression of concern
https://openalex.org/W2056875219,RETRACTED: Analytical modeling impact resistance of aluminum–epoxy laminated composites,Composites Part B: Engineering,17,https://doi.org/10.1016/j.compositesb.2011.05.043,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.compositesb.2011.05.043?mailto=christian.hauschke@tib.eu,2011,article,True,90,Composite Materials and Structures,Physical Sciences,Mechanics of Materials,Elsevier BV,True,en,Engineering,Retraction
https://openalex.org/W2059559482,The discrediting of the monoamine hypothesis,International Journal of General Medicine,17,https://doi.org/10.2147/ijgm.s27824,https://api.labs.crossref.org/works/https://doi.org/10.2147/ijgm.s27824?mailto=christian.hauschke@tib.eu,2012,article,True,90,Molecular Mechanisms of Synaptic Plasticity and Neurological Disorders,Life Sciences,Cellular and Molecular Neuroscience,Dove Medical Press,True,en,Neuroscience,Retraction;Expression of concern
https://openalex.org/W2062508447,RETRACTED: Acetyl-11-keto-beta-boswellic acid (AKBA) prevents human colonic adenocarcinoma growth through modulation of multiple signaling pathways,Biochimica et Biophysica Acta (BBA) - General Subjects,17,https://doi.org/10.1016/j.bbagen.2013.06.039,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.bbagen.2013.06.039?mailto=christian.hauschke@tib.eu,2013,article,True,90,Therapeutic Potential of Boswellic Acids and Related Compounds,Health Sciences,Pharmacology,Elsevier BV,False,en,Medicine,Retraction;Crossmark Retraction
https://openalex.org/W2075784566,The protective effect of vitamin E against genotoxicity of lead acetate intraperitoneal administration in male rat,Archives of Biological Sciences,17,https://doi.org/10.2298/abs1304435h,https://api.labs.crossref.org/works/https://doi.org/10.2298/abs1304435h?mailto=christian.hauschke@tib.eu,2013,article,True,90,Metal-Induced Oxidative Stress and Health Effects,Physical Sciences,"Health, Toxicology and Mutagenesis","University of Belgrade, University of Novi Sad",True,en,Environmental Science,Retraction
https://openalex.org/W2076475693,A three-dimensional finite element analysis of the effects of restorative materials and post geometry on stress distribution in mandibular molar tooth restored with post-core crown,Dental Materials Journal,17,https://doi.org/10.4012/dmj.2011-138,https://api.labs.crossref.org/works/https://doi.org/10.4012/dmj.2011-138?mailto=christian.hauschke@tib.eu,2012,article,True,90,Dental Restorative Materials,Health Sciences,Orthodontics,Japanese Society for Dental Materials and Devices,True,en,Dentistry,Retraction
https://openalex.org/W2081622316,Clinical and Technical Phosphoproteomic Research,Proteome Science,17,https://doi.org/10.1186/1477-5956-9-27,https://api.labs.crossref.org/works/https://doi.org/10.1186/1477-5956-9-27?mailto=christian.hauschke@tib.eu,2011,article,True,90,Mass Spectrometry Techniques with Proteins,Physical Sciences,Spectroscopy,BioMed Central,True,en,Chemistry,Retraction
https://openalex.org/W2083229209,CO2 pneumoperitoneum impact on early liver and lung cytokine expression in a rat model of abdominal sepsis,Surgical Endoscopy and Other Interventional Techniques,17,https://doi.org/10.1007/s00464-011-1982-9,https://api.labs.crossref.org/works/https://doi.org/10.1007/s00464-011-1982-9?mailto=christian.hauschke@tib.eu,2011,article,True,90,Abdominal Compartment Syndrome and Intra-abdominal Hypertension,Health Sciences,Pulmonary and Respiratory Medicine,Springer Science+Business Media,False,en,Medicine,Expression of concern
https://openalex.org/W2090998300,RETRACTED: Limewater effects on properties of ZrO<sub>2</sub> nanoparticle blended cementitious composite,Journal of Composite Materials,17,https://doi.org/10.1177/0021998310376118,https://api.labs.crossref.org/works/https://doi.org/10.1177/0021998310376118?mailto=christian.hauschke@tib.eu,2011,article,True,90,Geopolymer and Alternative Cementitious Materials,Physical Sciences,Civil and Structural Engineering,SAGE Publishing,False,en,Engineering,Retraction
https://openalex.org/W2093756962,<i>Retracted:</i> Cytokines induce <scp>MMP</scp> ‐3‐regulated proliferation of embryonic stem cell‐derived odontoblast‐like cells,Oral Diseases,17,https://doi.org/10.1111/odi.12165,https://api.labs.crossref.org/works/https://doi.org/10.1111/odi.12165?mailto=christian.hauschke@tib.eu,2013,article,True,90,Role of Matrix Metalloproteinases in Cancer and Physiology,Life Sciences,Cancer Research,Wiley,False,en,"Biochemistry, Genetics and Molecular Biology",Retraction
