id,display_name,primary_location_display_name,cited_by_count,doi,crossref_call,publication_year,type,is_retracted,cited_by_percentile_year_min,primary_topic_display_name,primary_topic_domain_display_name,primary_topic_subfield_display_name,primary_location_source_host_organization_name,open_access_is_oa,language,primary_topic_field_display_name,update_nature
https://openalex.org/W1858464796,Effect of Malate-oligosaccharide Solution on Antioxidant Capacity of Endurance Athletes,The Open Biomedical Engineering Journal,13,https://doi.org/10.2174/1874120701509010326,https://api.labs.crossref.org/works/https://doi.org/10.2174/1874120701509010326?mailto=christian.hauschke@tib.eu,2015,article,True,89,Protein Metabolism in Exercise and Nutrition,Life Sciences,Cell Biology,Bentham Science Publishers,True,en,"Biochemistry, Genetics and Molecular Biology",Retraction
https://openalex.org/W1863410889,Synergistic combination of violacein and azoles that leads to enhanced killing of major human pathogenic dermatophytic fungi Trichophyton rubrum,Frontiers in Cellular and Infection Microbiology,13,https://doi.org/10.3389/fcimb.2015.00057,https://api.labs.crossref.org/works/https://doi.org/10.3389/fcimb.2015.00057?mailto=christian.hauschke@tib.eu,2015,article,True,89,Epidemiology and Management of Fungal Skin Infections,Health Sciences,Epidemiology,Frontiers Media,True,en,Medicine,Retraction
https://openalex.org/W1913750508,<i>Retracted:</i> Unrecognized High Brachial Artery Bifurcation is Associated with Higher Rate of Dialysis Access Failure,Seminars in Dialysis,13,https://doi.org/10.1111/j.1525-139x.2011.00923.x,https://api.labs.crossref.org/works/https://doi.org/10.1111/j.1525-139x.2011.00923.x?mailto=christian.hauschke@tib.eu,2011,article,True,89,Management of Vascular Access in Healthcare,Health Sciences,Emergency Medical Services,Wiley-Blackwell,False,en,Health Professions,Retraction
https://openalex.org/W1961016494,Crying as communication in psychotherapy: The influence of client and therapist attachment dimensions and client attachment to therapist on amount and type of crying.,Journal of Counseling Psychology,13,https://doi.org/10.1037/cou0000090,https://api.labs.crossref.org/works/https://doi.org/10.1037/cou0000090?mailto=christian.hauschke@tib.eu,2015,article,True,89,Theoretical Developments in Attachment and Relationships,Social Sciences,Social Psychology,American Psychological Association,False,en,Psychology,Retraction
https://openalex.org/W1964028196,RETRACTED: Preparation and characterization of hydrophilic debranched starch modified by pullulanase on swollen granule starch,Food Research International,13,https://doi.org/10.1016/j.foodres.2014.11.020,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.foodres.2014.11.020?mailto=christian.hauschke@tib.eu,2015,article,True,89,Dietary Fiber and Human Health,Health Sciences,Nutrition and Dietetics,Elsevier BV,True,en,Nursing,Retraction;Crossmark Retraction
https://openalex.org/W1964357419,Correlations of Ezrin Expression with Pathological Characteristics and Prognosis of Osteosarcoma: A Meta-Analysis,The Scientific World Journal,13,https://doi.org/10.1155/2014/837543,https://api.labs.crossref.org/works/https://doi.org/10.1155/2014/837543?mailto=christian.hauschke@tib.eu,2014,article,True,89,Neurofibromatosis Type 1 and Type 2,Health Sciences,Neurology,Hindawi Publishing Corporation,True,en,Medicine,Retraction
https://openalex.org/W1967430594,RETRACTED: The intensity of corrosion processes influenced by tensile stress for reinforcing steel covered with sulphur polymer composite applied as industrial waste material,Composites Part B: Engineering,13,https://doi.org/10.1016/j.compositesb.2012.04.072,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.compositesb.2012.04.072?mailto=christian.hauschke@tib.eu,2013,article,True,89,Reinforcement Corrosion in Concrete Structures,Physical Sciences,Civil and Structural Engineering,Elsevier BV,True,en,Engineering,Retraction
https://openalex.org/W1968424852,The Role of Extracellular Matrix in Corneal Wound Healing,Cornea,13,https://doi.org/10.1097/ico.0b013e3182a4786b,https://api.labs.crossref.org/works/https://doi.org/10.1097/ico.0b013e3182a4786b?mailto=christian.hauschke@tib.eu,2013,article,True,89,Role of Osteopontin in Biomineralization and Inflammation,Health Sciences,Rheumatology,Lippincott Williams & Wilkins,False,en,Medicine,Retraction
https://openalex.org/W1969894812,The cortical representation of the speech envelope is earlier for audiovisual speech than audio speech,Journal of Neurophysiology,13,https://doi.org/10.1152/jn.00690.2013,https://api.labs.crossref.org/works/https://doi.org/10.1152/jn.00690.2013?mailto=christian.hauschke@tib.eu,2014,article,True,89,Multisensory Integration in Human Perception and Cognition,Social Sciences,Experimental and Cognitive Psychology,American Physiological Society,True,en,Psychology,Retraction
https://openalex.org/W1974279635,RETRACTED: Electricity harvest from wastewaters using microbial fuel cell with sulfide as sole electron donor,International Journal of Hydrogen Energy,13,https://doi.org/10.1016/j.ijhydene.2012.03.114,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.ijhydene.2012.03.114?mailto=christian.hauschke@tib.eu,2012,article,True,89,Microbial Fuel Cells and Electrogenic Bacteria Technology,Physical Sciences,Environmental Engineering,Elsevier BV,True,en,Environmental Science,Retraction
https://openalex.org/W1977075116,Exploring Drug Targets in Isoprenoid Biosynthetic Pathway for<i>Plasmodium falciparum</i>,Biochemistry Research International,13,https://doi.org/10.1155/2014/657189,https://api.labs.crossref.org/works/https://doi.org/10.1155/2014/657189?mailto=christian.hauschke@tib.eu,2014,article,True,89,Biosynthesis and Engineering of Terpenoids,Life Sciences,Molecular Biology,Hindawi Publishing Corporation,True,en,"Biochemistry, Genetics and Molecular Biology",Retraction
https://openalex.org/W1977319931,Utilization of Maternal and Child Health Care Services by Primigravida Females in Urban and Rural Areas of India,ISRN Preventive Medicine,13,https://doi.org/10.1155/2014/123918,https://api.labs.crossref.org/works/https://doi.org/10.1155/2014/123918?mailto=christian.hauschke@tib.eu,2014,article,True,89,Global Maternal and Child Health Outcomes,Health Sciences,"Pediatrics, Perinatology and Child Health",Hindawi Publishing Corporation,True,en,Medicine,Retraction
https://openalex.org/W1978630848,"<i>Retracted</i>: Comparison of vildagliptin and glimepiride: effects on glycaemic control, fat tolerance and inflammatory markers in people with Type 2 diabetes",Diabetic Medicine,13,https://doi.org/10.1111/dme.12499,https://api.labs.crossref.org/works/https://doi.org/10.1111/dme.12499?mailto=christian.hauschke@tib.eu,2014,article,True,89,Management of Diabetes Mellitus and Cardiovascular Risk,Health Sciences,"Endocrinology, Diabetes and Metabolism",Wiley-Blackwell,True,en,Medicine,Retraction
https://openalex.org/W1978676801,Interferon and Ribavirin Combination Treatment Synergistically Inhibit HCV Internal Ribosome Entry Site Mediated Translation at the Level of Polyribosome Formation,PLOS ONE,13,https://doi.org/10.1371/journal.pone.0072791,https://api.labs.crossref.org/works/https://doi.org/10.1371/journal.pone.0072791?mailto=christian.hauschke@tib.eu,2013,article,True,89,Hepatitis C Infection and Treatment,Health Sciences,Hepatology,Public Library of Science,True,en,Medicine,Expression of concern
https://openalex.org/W1983255531,RETRACTED: Up-regulating ribonuclease inhibitor inhibited epithelial-to-mesenchymal transition and metastasis in murine melanoma cells,The International Journal of Biochemistry & Cell Biology,13,https://doi.org/10.1016/j.biocel.2012.03.008,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.biocel.2012.03.008?mailto=christian.hauschke@tib.eu,2012,article,True,89,Cancer Stem Cells and Tumor Metastasis,Health Sciences,Oncology,Elsevier BV,False,en,Medicine,Retraction;Crossmark Retraction
https://openalex.org/W1984284570,RETRACTED: Using a back propagation network combined with grey clustering to forecast policyholder decision to purchase investment-inked insurance,Expert Systems with Applications,13,https://doi.org/10.1016/j.eswa.2010.11.060,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.eswa.2010.11.060?mailto=christian.hauschke@tib.eu,2011,article,True,89,Application of Grey System Theory in Forecasting,Social Sciences,Management Science and Operations Research,Elsevier BV,False,en,Decision Sciences,Retraction
https://openalex.org/W1984944369,Molecular Mechanism of Thiazolidinedione-Mediated Inhibitory Effects on Osteoclastogenesis,PLOS ONE,13,https://doi.org/10.1371/journal.pone.0102706,https://api.labs.crossref.org/works/https://doi.org/10.1371/journal.pone.0102706?mailto=christian.hauschke@tib.eu,2014,article,True,89,Molecular Mechanisms of Osteoclast Differentiation and Bone Remodeling,Life Sciences,Molecular Biology,Public Library of Science,True,en,"Biochemistry, Genetics and Molecular Biology",Retraction
https://openalex.org/W1987105900,Failure of Prion Protein Oxidative Folding Guides the Formation of Toxic Transmembrane Forms,Journal of Biological Chemistry,13,https://doi.org/10.1074/jbc.m112.398776,https://api.labs.crossref.org/works/https://doi.org/10.1074/jbc.m112.398776?mailto=christian.hauschke@tib.eu,2012,article,True,89,Prion Diseases: Causes and Molecular Basis,Life Sciences,Molecular Biology,Elsevier BV,True,en,"Biochemistry, Genetics and Molecular Biology",Retraction
