id,display_name,primary_location_display_name,cited_by_count,doi,crossref_call,publication_year,type,is_retracted,cited_by_percentile_year_min,primary_topic_display_name,primary_topic_domain_display_name,primary_topic_subfield_display_name,primary_location_source_host_organization_name,open_access_is_oa,language,primary_topic_field_display_name,update_nature
https://openalex.org/W3123071914,WITHDRAWN: Internet of things integrated smart agriculture for weather predictions and preventive mechanism,Materials Today: Proceedings,10,https://doi.org/10.1016/j.matpr.2020.11.081,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.11.081?mailto=christian.hauschke@tib.eu,2021,article,True,91,Precision Agriculture Technologies,Life Sciences,Plant Science,Elsevier BV,False,en,Agricultural and Biological Sciences,
https://openalex.org/W3123914085,WITHDRAWN: IoT’s in enabling the supply chain visibility and connectivity and optimization of performance,Materials Today: Proceedings,10,https://doi.org/10.1016/j.matpr.2020.12.343,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.12.343?mailto=christian.hauschke@tib.eu,2021,article,True,91,Building Resilient Supply Chain,Social Sciences,Strategy and Management,Elsevier BV,False,en,"Business, Management and Accounting",
https://openalex.org/W3124418032,"Characteristics and monitoring-based analysis on deformation mechanism of Jianshanying landslide, Guizhou Province, southwestern China",Arabian Journal of Geosciences,10,https://doi.org/10.1007/s12517-021-06473-0,https://api.labs.crossref.org/works/https://doi.org/10.1007/s12517-021-06473-0?mailto=christian.hauschke@tib.eu,2021,article,True,91,Landslide Hazards and Risk Assessment,Physical Sciences,"Management, Monitoring, Policy and Law",Springer Science+Business Media,False,en,Environmental Science,
https://openalex.org/W3124947288,WITHDRAWN: A study of machinery and equipment used by farmers to develop an uberized model for renting and sharing,Materials Today: Proceedings,10,https://doi.org/10.1016/j.matpr.2020.11.784,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.11.784?mailto=christian.hauschke@tib.eu,2021,article,True,91,Precision Agriculture Technologies,Life Sciences,Plant Science,Elsevier BV,False,en,Agricultural and Biological Sciences,
https://openalex.org/W3126130441,Measures of Adiposity and Risk of Testing Positive for SARS-CoV-2 in the UK Biobank Study,Journal of Obesity,10,https://doi.org/10.1155/2021/8837319,https://api.labs.crossref.org/works/https://doi.org/10.1155/2021/8837319?mailto=christian.hauschke@tib.eu,2021,article,True,91,Coronavirus Disease 2019,Health Sciences,Infectious Diseases,Hindawi Publishing Corporation,True,en,Medicine,
https://openalex.org/W3127664989,RETRACTED: Study on the reform of “online and offline” mixed music education model under the 5G of the times,International Journal of Electrical Engineering Education,10,https://doi.org/10.1177/0020720920986070,https://api.labs.crossref.org/works/https://doi.org/10.1177/0020720920986070?mailto=christian.hauschke@tib.eu,2021,article,True,91,Drivers and Impediments for Cross-Border E-Commerce,Social Sciences,Business and International Management,SAGE Publishing,False,en,"Business, Management and Accounting",
https://openalex.org/W3129607981,RETRACTED: Biopsychosocial intersections of social/affective touch and psychiatry: Implications of ‘touch hunger’ during COVID-19,International Journal of Social Psychiatry,10,https://doi.org/10.1177/0020764021997485,https://api.labs.crossref.org/works/https://doi.org/10.1177/0020764021997485?mailto=christian.hauschke@tib.eu,2021,article,True,91,Oxytocin and Social Behavior Regulation,Social Sciences,Social Psychology,SAGE Publishing,True,en,Psychology,
https://openalex.org/W3130170431,WITHDRAWN: Online teaching: Insufficient application of technology,Materials Today: Proceedings,10,https://doi.org/10.1016/j.matpr.2021.01.454,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2021.01.454?mailto=christian.hauschke@tib.eu,2021,article,True,91,Educational Data Mining and Learning Analytics,Physical Sciences,Computer Science Applications,Elsevier BV,False,en,Computer Science,
https://openalex.org/W3131416021,KDM5C Expedites Lung Cancer Growth and Metastasis Through Epigenetic Regulation of MicroRNA-133a,OncoTargets and Therapy,10,https://doi.org/10.2147/ott.s288799,https://api.labs.crossref.org/works/https://doi.org/10.2147/ott.s288799?mailto=christian.hauschke@tib.eu,2021,article,True,91,Role of Long Noncoding RNAs in Cancer and Development,Life Sciences,Cancer Research,Dove Medical Press,True,en,"Biochemistry, Genetics and Molecular Biology",
https://openalex.org/W3134521662,Efficient <i>in vivo</i> wound healing using noble metal nanoclusters,Nanoscale,10,https://doi.org/10.1039/d0nr07176e,https://api.labs.crossref.org/works/https://doi.org/10.1039/d0nr07176e?mailto=christian.hauschke@tib.eu,2021,article,True,91,Wound Healing and Regeneration,Health Sciences,Rehabilitation,Royal Society of Chemistry,True,en,Medicine,
https://openalex.org/W3135459829,WITHDRAWN: Use of emotional intelligence to promote innovation among employees in the work environment through qualitative and quantitative analysis,Aggression and Violent Behavior,10,https://doi.org/10.1016/j.avb.2021.101589,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.avb.2021.101589?mailto=christian.hauschke@tib.eu,2021,article,True,91,Effects of Emotional Intelligence on Performance and Attitude,Social Sciences,Social Psychology,Elsevier BV,False,en,Psychology,
