id,display_name,primary_location_display_name,cited_by_count,doi,crossref_call,publication_year,type,is_retracted,cited_by_percentile_year_min,primary_topic_display_name,primary_topic_domain_display_name,primary_topic_subfield_display_name,primary_location_source_host_organization_name,open_access_is_oa,language,primary_topic_field_display_name,update_nature
https://openalex.org/W1990023051,"RETRACTED ARTICLE: Improved glycemic control, pancreas protective and hepatoprotective effect by traditional poly-herbal formulation “Qurs Tabasheer” in streptozotocin induced diabetic rats",BMC Complementary Medicine and Therapies,44,https://doi.org/10.1186/1472-6882-13-10,https://api.labs.crossref.org/works/https://doi.org/10.1186/1472-6882-13-10?mailto=christian.hauschke@tib.eu,2013,article,True,95,"Diabetes, Oxidative Stress, and Antioxidants",Health Sciences,"Endocrinology, Diabetes and Metabolism",BioMed Central,True,en,Medicine,
https://openalex.org/W1998503462,Cardioprotective Effect of <i>Nerium oleander</i> Flower Against Isoproterenol-Induced Myocardial Oxidative Stress in Experimental Rats,Journal of Cardiovascular Pharmacology and Therapeutics,44,https://doi.org/10.1177/1074248410381759,https://api.labs.crossref.org/works/https://doi.org/10.1177/1074248410381759?mailto=christian.hauschke@tib.eu,2010,article,True,95,Traditional Chinese Medicine in Modern Science,Health Sciences,Complementary and alternative medicine,SAGE Publishing,False,en,Medicine,
https://openalex.org/W2004890600,Diagnostic and Prognostic Validity of Golgi Protein 73 in Hepatocellular Carcinoma,Digestion,44,https://doi.org/10.1159/000320379,https://api.labs.crossref.org/works/https://doi.org/10.1159/000320379?mailto=christian.hauschke@tib.eu,2010,article,True,95,Hepatocellular Carcinoma,Health Sciences,Hepatology,Karger Publishers,False,en,Medicine,
https://openalex.org/W2016758304,RETRACTED: Bezafibrate improves mitochondrial function in the CNS of a mouse model of mitochondrial encephalopathy,Mitochondrion,44,https://doi.org/10.1016/j.mito.2012.12.003,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.mito.2012.12.003?mailto=christian.hauschke@tib.eu,2013,article,True,95,Mitochondrial Dynamics and Reactive Oxygen Species Regulation,Life Sciences,Molecular Biology,Elsevier BV,True,en,"Biochemistry, Genetics and Molecular Biology",
https://openalex.org/W2029825757,RETRACTED: The importance of regulation of blood glucose levels through activation of peripheral 5′-AMP-activated protein kinase on ischemic neuronal damage,Brain Research,44,https://doi.org/10.1016/j.brainres.2010.06.052,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.brainres.2010.06.052?mailto=christian.hauschke@tib.eu,2010,article,True,95,Role of AMP-Activated Protein Kinase in Cellular Metabolism,Life Sciences,Molecular Biology,Elsevier BV,True,en,"Biochemistry, Genetics and Molecular Biology",
https://openalex.org/W2036511056,Targeted Molecular Therapy in Melanoma,Seminars in Cutaneous Medicine and Surgery,44,https://doi.org/10.1016/j.sder.2010.06.005,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.sder.2010.06.005?mailto=christian.hauschke@tib.eu,2010,article,True,95,Mammalian MAP Kinase Signaling Pathways,Life Sciences,Molecular Biology,,False,en,"Biochemistry, Genetics and Molecular Biology",
https://openalex.org/W2039701074,Zoledronic acid directly suppresses cell proliferation and induces apoptosis in highly tumorigenic prostate and breast cancers,Journal of Carcinogenesis,44,https://doi.org/10.4103/1477-3163.75723,https://api.labs.crossref.org/works/https://doi.org/10.4103/1477-3163.75723?mailto=christian.hauschke@tib.eu,2011,article,True,95,Bisphosphonates in Cancer Treatment and Bone Health,Health Sciences,Oncology,Medknow,True,en,Medicine,
https://openalex.org/W2045115382,RETRACTED: Intralesional immunotherapy of plantar warts: Report of a new antigen combination,Journal of the American Academy of Dermatology,44,https://doi.org/10.1016/j.jaad.2009.07.023,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.jaad.2009.07.023?mailto=christian.hauschke@tib.eu,2010,article,True,95,Epidemiology and Management of Fungal Skin Infections,Health Sciences,Epidemiology,Elsevier BV,False,en,Medicine,
https://openalex.org/W2078887662,MicroRNA-34a Modulates Cytoskeletal Dynamics through Regulating RhoA/Rac1 Cross-talk in Chondroblasts,Journal of Biological Chemistry,44,https://doi.org/10.1074/jbc.m111.264382,https://api.labs.crossref.org/works/https://doi.org/10.1074/jbc.m111.264382?mailto=christian.hauschke@tib.eu,2012,article,True,95,MicroRNA Regulation in Cancer and Development,Life Sciences,Cancer Research,Elsevier BV,True,en,"Biochemistry, Genetics and Molecular Biology",
https://openalex.org/W2093565965,RETRACTED: Implication of phosphatidylinositol-3 kinase/Akt/glycogen synthase kinase-3β pathway in ginsenoside Rb1's attenuation of beta-amyloid-induced neurotoxicity and tau phosphorylation,Journal of Ethnopharmacology,44,https://doi.org/10.1016/j.jep.2010.11.054,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.jep.2010.11.054?mailto=christian.hauschke@tib.eu,2011,article,True,95,Mechanisms of Alzheimer's Disease,Health Sciences,Physiology,Elsevier BV,True,en,Medicine,
https://openalex.org/W2095265731,"RETRACTED: Investigation of structural, optical and electronic properties in Al–Sn co-doped ZnO thin films",Applied Surface Science,44,https://doi.org/10.1016/j.apsusc.2012.11.139,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.apsusc.2012.11.139?mailto=christian.hauschke@tib.eu,2013,article,True,95,Zinc Oxide Nanostructures,Physical Sciences,Materials Chemistry,Elsevier BV,True,en,Materials Science,
https://openalex.org/W2154672014,Carboxyamidotriazole-Orotate Inhibits the Growth of Imatinib-Resistant Chronic Myeloid Leukaemia Cells and Modulates Exosomes-Stimulated Angiogenesis,PLOS ONE,44,https://doi.org/10.1371/journal.pone.0042310,https://api.labs.crossref.org/works/https://doi.org/10.1371/journal.pone.0042310?mailto=christian.hauschke@tib.eu,2012,article,True,95,Efficacy and Resistance in CML Treatment,Health Sciences,Hematology,Public Library of Science,True,en,Medicine,
https://openalex.org/W2161606132,The Amyloid Precursor Protein (APP) Triplicated Gene Impairs Neuronal Precursor Differentiation and Neurite Development through Two Different Domains in the Ts65Dn Mouse Model for Down Syndrome,Journal of Biological Chemistry,44,https://doi.org/10.1074/jbc.m113.451088,https://api.labs.crossref.org/works/https://doi.org/10.1074/jbc.m113.451088?mailto=christian.hauschke@tib.eu,2013,article,True,95,Prevalence and Impact of Down Syndrome,Health Sciences,"Public Health, Environmental and Occupational Health",Elsevier BV,True,en,Medicine,
https://openalex.org/W2170020414,Comparison Between Valsartan and Amlodipine Regarding Cardiovascular Morbidity and Mortality in Hypertensive Patients With Glucose Intolerance,Hypertension,44,https://doi.org/10.1161/hypertensionaha.111.184226,https://api.labs.crossref.org/works/https://doi.org/10.1161/hypertensionaha.111.184226?mailto=christian.hauschke@tib.eu,2012,article,True,95,Management of Hypertension and Cardiovascular Risk Factors,Health Sciences,Cardiology and Cardiovascular Medicine,Lippincott Williams & Wilkins,True,en,Medicine,
https://openalex.org/W2171809877,RETRACTED: Review of an autonomous humanoid robot and its mechanical control,Journal of Vibration and Control,44,https://doi.org/10.1177/1077546310395974,https://api.labs.crossref.org/works/https://doi.org/10.1177/1077546310395974?mailto=christian.hauschke@tib.eu,2011,article,True,95,Underwater Acoustic Sensor Networks and Communication,Physical Sciences,Ocean Engineering,SAGE Publishing,False,en,Engineering,
