id,display_name,primary_location_display_name,cited_by_count,doi,crossref_call,publication_year,type,is_retracted,cited_by_percentile_year_min,primary_topic_display_name,primary_topic_domain_display_name,primary_topic_subfield_display_name,primary_location_source_host_organization_name,open_access_is_oa,language,primary_topic_field_display_name,update_nature
https://openalex.org/W3120893385,RETRACTED: Calculation and analysis of multi-chamber corrugated steel web composite beam structure based on internet of things system,Microprocessors and Microsystems,0,https://doi.org/10.1016/j.micpro.2021.103882,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.micpro.2021.103882?mailto=christian.hauschke@tib.eu,2021,article,True,0,Theory and Applications of Extreme Learning Machines,Physical Sciences,Artificial Intelligence,Elsevier BV,False,en,Computer Science,Crossmark Retraction
https://openalex.org/W3120917947,WITHDRAWN: Design and analysis of QUAD bike frame,Materials Today: Proceedings,0,https://doi.org/10.1016/j.matpr.2020.11.297,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.11.297?mailto=christian.hauschke@tib.eu,2021,article,True,0,Modelling and Optimization of Composite Springs in Vehicles,Physical Sciences,Mechanical Engineering,Elsevier BV,False,en,Engineering,Crossmark Retraction
https://openalex.org/W3120961306,RETRACTED: Design of Russian corpus based on embedded system and cloud computing,Microprocessors and Microsystems,0,https://doi.org/10.1016/j.micpro.2021.103997,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.micpro.2021.103997?mailto=christian.hauschke@tib.eu,2021,article,True,0,Inter-Rater Reliability in Scientific Studies,Social Sciences,"Statistics, Probability and Uncertainty",Elsevier BV,False,en,Decision Sciences,Crossmark Retraction
https://openalex.org/W3120997231,Ultrasound-Facilitated Catheter-Directed Thrombolysis via Dual Right Upper Extremity Venous Access Into the Basilic Vein in a Case of Submassive Pulmonary Embolism,Cureus,0,https://doi.org/10.7759/cureus.12545,https://api.labs.crossref.org/works/https://doi.org/10.7759/cureus.12545?mailto=christian.hauschke@tib.eu,2021,article,True,0,Prevention and Treatment of Venous Thromboembolism,Health Sciences,Internal Medicine,"Cureus, Inc.",True,en,Medicine,Retraction
https://openalex.org/W3121052657,RETRACTED: Sustained Hypoxia Reduces GABAergic Modulation on NTS Neurons Sending Projections to Ventral Medulla of Rats,Neuroscience,0,https://doi.org/10.1016/j.neuroscience.2020.12.028,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.neuroscience.2020.12.028?mailto=christian.hauschke@tib.eu,2021,article,True,0,Neural Mechanisms of Respiratory Control and Homeostasis,Life Sciences,Endocrine and Autonomic Systems,Elsevier BV,False,en,Neuroscience,Retraction
https://openalex.org/W3121266674,WITHDRAWN: Piezo based electric bike,Materials Today: Proceedings,0,https://doi.org/10.1016/j.matpr.2020.11.799,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.11.799?mailto=christian.hauschke@tib.eu,2021,article,True,0,Vibration Energy Harvesting for Microsystems Applications,Physical Sciences,Mechanical Engineering,Elsevier BV,False,en,Engineering,Crossmark Retraction
https://openalex.org/W3121271640,WITHDRAWN: Vibration analysis of fiber reinforced polymer interply hybrid composite,Materials Today: Proceedings,0,https://doi.org/10.1016/j.matpr.2020.11.699,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.11.699?mailto=christian.hauschke@tib.eu,2021,article,True,0,Modelling and Optimization of Composite Springs in Vehicles,Physical Sciences,Mechanical Engineering,Elsevier BV,False,en,Engineering,Crossmark Retraction
https://openalex.org/W3121435521,WITHDRAWN: NFC based data monitoring and medication scheduling for patients in hospitals,Materials Today: Proceedings,0,https://doi.org/10.1016/j.matpr.2020.12.479,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.12.479?mailto=christian.hauschke@tib.eu,2021,article,True,0,Blockchain and Internet of Things Integration,Physical Sciences,Information Systems,Elsevier BV,False,en,Computer Science,Crossmark Retraction
https://openalex.org/W3121524509,WITHDRAWN: A novel algorithm for prediction of chronic kidney risks using machine learning schemes,Materials Today: Proceedings,0,https://doi.org/10.1016/j.matpr.2020.11.780,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.11.780?mailto=christian.hauschke@tib.eu,2021,article,True,0,Machine Learning in Healthcare and Medicine,Health Sciences,Health Information Management,Elsevier BV,False,en,Health Professions,Crossmark Retraction
https://openalex.org/W3121555089,RETRACTED: Access Point Authentication Scheme of SCADA System Based on Cloud Computing Technology,Journal of Physics: Conference Series,0,https://doi.org/10.1088/1742-6596/1748/2/022010,https://api.labs.crossref.org/works/https://doi.org/10.1088/1742-6596/1748/2/022010?mailto=christian.hauschke@tib.eu,2021,article,True,0,Characterization and Detection of Android Malware,Physical Sciences,Signal Processing,IOP Publishing,True,en,Computer Science,Retraction
https://openalex.org/W3121567728,RETRACTED: What determine advertisement avoidance? An multi-regression analysis of online video ads,International Journal of Electrical Engineering Education,0,https://doi.org/10.1177/0020720920983506,https://api.labs.crossref.org/works/https://doi.org/10.1177/0020720920983506?mailto=christian.hauschke@tib.eu,2021,article,True,0,Impact of Social Media on Consumer Behavior,Social Sciences,Sociology and Political Science,SAGE Publishing,False,en,Social Sciences,Retraction
https://openalex.org/W3122055542,WITHDRAWN: A Simulation on lattice reduction techniques for wireless communication MIMO QAM 64x64 and above,Materials Today: Proceedings,0,https://doi.org/10.1016/j.matpr.2020.11.570,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.11.570?mailto=christian.hauschke@tib.eu,2021,article,True,0,Multiple-Input Multiple-Output Orthogonal Frequency Division Multiplexing,Physical Sciences,Electrical and Electronic Engineering,Elsevier BV,False,en,Engineering,Crossmark Retraction
https://openalex.org/W3122342249,RETRACTED: The role of information cost in student loan market,International Journal of Electrical Engineering Education,0,https://doi.org/10.1177/0020720920986086,https://api.labs.crossref.org/works/https://doi.org/10.1177/0020720920986086?mailto=christian.hauschke@tib.eu,2021,article,True,0,Institutions and Economic Growth: Empirical Investigations and Theories,Social Sciences,Economics and Econometrics,SAGE Publishing,False,en,"Economics, Econometrics and Finance",Retraction;Expression of concern
https://openalex.org/W3122552555,Use of Antimicrobial Peptides Against SARS-CoV-2,Infectious Microbes & Diseases,0,https://doi.org/10.1097/im9.0000000000000050,https://api.labs.crossref.org/works/https://doi.org/10.1097/im9.0000000000000050?mailto=christian.hauschke@tib.eu,2021,article,True,0,Antimicrobial Peptides in Host Defense and Therapy,Life Sciences,Microbiology,Wolters Kluwer,True,en,Immunology and Microbiology,Retraction
https://openalex.org/W3122603374,RETRACTED: Analysis and identification of body features in Alzheimer’s patients for gait recognition and gait attractiveness,IOP Conference Series: Materials Science and Engineering,0,https://doi.org/10.1088/1757-899x/1022/1/012009,https://api.labs.crossref.org/works/https://doi.org/10.1088/1757-899x/1022/1/012009?mailto=christian.hauschke@tib.eu,2021,article,True,0,Gait Recognition for Human Identification,Physical Sciences,Biomedical Engineering,IOP Publishing,True,en,Engineering,Retraction
https://openalex.org/W3122678799,WITHDRAWN: Stochastic analysis of structural systems,Materials Today: Proceedings,0,https://doi.org/10.1016/j.matpr.2020.12.418,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.12.418?mailto=christian.hauschke@tib.eu,2021,article,True,0,Uncertainty Quantification and Sensitivity Analysis,Social Sciences,"Statistics, Probability and Uncertainty",Elsevier BV,False,en,Decision Sciences,Crossmark Retraction
https://openalex.org/W3122737341,Intelligent Automation of Student Performance Assessment based on Cloud Services,International Journal of Emerging Technologies in Learning (ijet),0,https://doi.org/10.3991/ijet.v16i02.18827,https://api.labs.crossref.org/works/https://doi.org/10.3991/ijet.v16i02.18827?mailto=christian.hauschke@tib.eu,2021,article,True,0,Modeling and Control of Multidimensional Systems,Physical Sciences,Control and Systems Engineering,kassel university press,True,en,Engineering,Retraction
https://openalex.org/W3122800156,RETRACTED: The application value of midwifery leading companion doula in puerpera birth nursing,International Journal of Electrical Engineering Education,0,https://doi.org/10.1177/0020720920984006,https://api.labs.crossref.org/works/https://doi.org/10.1177/0020720920984006?mailto=christian.hauschke@tib.eu,2021,article,True,0,Maternal and Neonatal Outcomes of Cesarean Section,Health Sciences,Obstetrics and Gynecology,SAGE Publishing,False,en,Medicine,Retraction
https://openalex.org/W3122803045,WITHDRAWN: Architecture of frequency divider to obtain 50% duty cycle with uni-counter in VLSI technology,Materials Today: Proceedings,0,https://doi.org/10.1016/j.matpr.2020.12.200,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.12.200?mailto=christian.hauschke@tib.eu,2021,article,True,0,Phase-Locked Loops in High-Speed Circuits,Physical Sciences,Electrical and Electronic Engineering,Elsevier BV,False,en,Engineering,Crossmark Retraction
https://openalex.org/W3122825905,WITHDRAWN: Intelligent secure phrase search of encrypted data in cloud based IoT,Materials Today: Proceedings,0,https://doi.org/10.1016/j.matpr.2020.11.612,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.11.612?mailto=christian.hauschke@tib.eu,2021,article,True,0,Advanced Cryptographic Schemes and Protocols,Physical Sciences,Artificial Intelligence,Elsevier BV,False,en,Computer Science,Crossmark Retraction
https://openalex.org/W3123107452,WITHDRAWN: Analysis of Internet of Things enabled by artificial intelligence for automatic based model in educational institution,Materials Today: Proceedings,0,https://doi.org/10.1016/j.matpr.2020.11.791,https://api.labs.crossref.org/works/https://doi.org/10.1016/j.matpr.2020.11.791?mailto=christian.hauschke@tib.eu,2021,article,True,0,Internet of Things and Edge Computing,Physical Sciences,Computer Networks and Communications,Elsevier BV,False,en,Computer Science,Crossmark Retraction
