id,display_name,primary_location_display_name,cited_by_count,doi,crossref_call,publication_year,type,is_retracted,cited_by_percentile_year_min,primary_topic_display_name,primary_topic_domain_display_name,primary_topic_subfield_display_name,primary_location_source_host_organization_name,open_access_is_oa,language,primary_topic_field_display_name,update_nature
https://openalex.org/W2288828172,Notice of Retraction: Research on the Application-Oriented Talents Training in Measurement and Control Technology,,0,https://doi.org/10.1109/paccs.2011.5990082,https://api.labs.crossref.org/works/https://doi.org/10.1109/paccs.2011.5990082?mailto=christian.hauschke@tib.eu,2011,article,True,0,Meaning and Significance of Work,Social Sciences,Demography,,False,en,Social Sciences,
https://openalex.org/W2288877104,Notice of Retraction: Assessment of the Crops Pb Pollution and the Health Risk Were Brought by Exploitation of Lead-Zinc Ores,,0,https://doi.org/10.1109/icbbe.2011.5781577,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781577?mailto=christian.hauschke@tib.eu,2011,article,True,0,Environmental Impact of Heavy Metal Contamination,Physical Sciences,Pollution,,False,en,Environmental Science,
https://openalex.org/W2288926039,Notice of Retraction: Photocatalytic Degradation of Dimethyl Phthalate in Aqueous TiO2 Suspensions: Kinetic Model and Initial Degradation Pathways,,0,https://doi.org/10.1109/icbbe.2011.5780946,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780946?mailto=christian.hauschke@tib.eu,2011,article,True,0,Principles and Applications of Green Chemistry,Physical Sciences,Environmental Chemistry,,False,en,Environmental Science,
https://openalex.org/W2288962419,Notice of Retraction: The literature review of studies on financial restatement in China,,0,https://doi.org/10.1109/icbmei.2011.5920968,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbmei.2011.5920968?mailto=christian.hauschke@tib.eu,2011,article,True,0,Bankruptcy Prediction and Credit Scoring Models,Social Sciences,Accounting,,False,en,"Business, Management and Accounting",
https://openalex.org/W2288974248,Notice of Retraction: Preparation and Antioxidant Activities In Vitro of Flavonoid and Polysaccharide Fractions Extracted from Corn Pollen,,0,https://doi.org/10.1109/icbbe.2011.5780246,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780246?mailto=christian.hauschke@tib.eu,2011,article,True,0,Structure and Function of Plant Cell Walls,Life Sciences,Plant Science,,False,en,Agricultural and Biological Sciences,
https://openalex.org/W2288983405,Notice of Retraction: Strategic consideration on the sustainable development of industrial clusters in Henan province —Based on the perspective of circular economy,,0,https://doi.org/10.1109/icbmei.2011.5918020,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbmei.2011.5918020?mailto=christian.hauschke@tib.eu,2011,article,True,0,Industrial Symbiosis and Eco-Industrial Parks,Physical Sciences,Industrial and Manufacturing Engineering,,False,en,Engineering,
https://openalex.org/W2288994671,Notice of Retraction: Art Education on Innovative Ability Cultivation of Students in Science and Engineering Colleges,,0,https://doi.org/10.1109/paccs.2011.5990371,https://api.labs.crossref.org/works/https://doi.org/10.1109/paccs.2011.5990371?mailto=christian.hauschke@tib.eu,2011,article,True,0,Education and Leadership in Complex Systems,Social Sciences,Education,,False,en,Social Sciences,
https://openalex.org/W2289006484,Notice of Retraction: Preparation of Cyanamide by Decomposition of Urea,,0,https://doi.org/10.1109/icbbe.2011.5780123,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780123?mailto=christian.hauschke@tib.eu,2011,article,True,0,Chemistry of Pyrrolobenzodiazepines,Physical Sciences,Organic Chemistry,,False,en,Chemistry,
https://openalex.org/W2289006519,Notice of Retraction: The Effects of Ethanol Extracts from Forsythia Suspensa against Antibiotic-Resistant Streptococcus suis Isolates In Vivo and In Vitro,,0,https://doi.org/10.1109/icbbe.2011.5780433,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780433?mailto=christian.hauschke@tib.eu,2011,article,True,0,Global Burden of Group A Streptococcal Diseases,Health Sciences,"Public Health, Environmental and Occupational Health",,False,en,Medicine,
https://openalex.org/W2289040053,Notice of Retraction: The Experimental Research on Oxidized Alloy Consolidated to Remove Phosphate from Wastewater,,0,https://doi.org/10.1109/icbbe.2011.5781055,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781055?mailto=christian.hauschke@tib.eu,2011,article,True,0,Phosphorus Recovery and Sustainable Management,Physical Sciences,Industrial and Manufacturing Engineering,,False,en,Environmental Science,
https://openalex.org/W2289089555,Notice of Retraction: Water Security Scenario Analysis: Methodology and a Case Study in South China,,0,https://doi.org/10.1109/icbbe.2011.5780819,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780819?mailto=christian.hauschke@tib.eu,2011,article,True,0,Optimal Operation of Water Resources Systems,Physical Sciences,Ocean Engineering,,False,en,Engineering,
https://openalex.org/W2289099512,Notice of Retraction: Hydrodynamic and Water Quality Models of River Network and Its Application in the Beiyun River,,0,https://doi.org/10.1109/icbbe.2011.5780735,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780735?mailto=christian.hauschke@tib.eu,2011,article,True,0,Ecological Assessment and Urban Development,Physical Sciences,Ecology,,False,en,Environmental Science,
https://openalex.org/W2289103695,Notice of Retraction: Study on the Ecological Problems and Control Methods in Open Pit Mines,,0,https://doi.org/10.1109/icbbe.2011.5781558,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781558?mailto=christian.hauschke@tib.eu,2011,article,True,0,Study on Rock Mechanics in Deep Mining Engineering,Physical Sciences,Mechanics of Materials,,False,en,Engineering,
https://openalex.org/W2289110017,Notice of Retraction: Sorption Equilibrium and Kinetic Studies of Cu(II) from Wastewater with Modified Sepiolites,,0,https://doi.org/10.1109/icbbe.2011.5781111,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781111?mailto=christian.hauschke@tib.eu,2011,article,True,0,Adsorption of Water Contaminants,Physical Sciences,Water Science and Technology,,False,en,Environmental Science,
https://openalex.org/W2289212018,Notice of Retraction: Study of nonlinear isolator dynamic and static characteristics,,0,https://doi.org/10.1109/iceice.2011.5776935,https://api.labs.crossref.org/works/https://doi.org/10.1109/iceice.2011.5776935?mailto=christian.hauschke@tib.eu,2011,article,True,0,Energy Storage in Power Systems,Physical Sciences,Energy Engineering and Power Technology,,False,en,Energy,
https://openalex.org/W2289307275,Notice of Retraction: Test of Treating Oily Wastewater for Reinjection with Microfiltration Equipment,,0,https://doi.org/10.1109/icbbe.2011.5781189,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781189?mailto=christian.hauschke@tib.eu,2011,article,True,0,On-line Monitoring of Wastewater Quality,Physical Sciences,Industrial and Manufacturing Engineering,,False,en,Environmental Science,
https://openalex.org/W2289323183,Notice of Retraction: The Migration of Contaminations from Coal Waste Rock to Surrounding Environment,,0,https://doi.org/10.1109/icbbe.2011.5781575,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781575?mailto=christian.hauschke@tib.eu,2011,article,True,0,Study on Rock Mechanics in Deep Mining Engineering,Physical Sciences,Mechanics of Materials,,False,en,Engineering,
https://openalex.org/W2289333459,"Notice of Retraction: Element Migration and Nutrition Loss of Epikarst Spring during Rainfall at Nongla, Guangxi, SW China: Observations and Ponder",,0,https://doi.org/10.1109/icbbe.2011.5780830,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780830?mailto=christian.hauschke@tib.eu,2011,article,True,0,Karst Hydrogeology and Geohazards,Physical Sciences,Earth-Surface Processes,,False,en,Earth and Planetary Sciences,
https://openalex.org/W2289341888,Notice of Retraction: Synthesis and Performance of Modified Chitin Sterilization-Coagulants,,0,https://doi.org/10.1109/icbbe.2011.5781022,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781022?mailto=christian.hauschke@tib.eu,2011,article,True,0,Coagulation and Flocculation Processes in Water Treatment,Physical Sciences,Water Science and Technology,,False,en,Environmental Science,
https://openalex.org/W2289412520,Notice of Retraction: Study on the Frequency Prediction of Marine Accidents for Ship on the Sea,,0,https://doi.org/10.1109/icbbe.2011.5781618,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781618?mailto=christian.hauschke@tib.eu,2011,article,True,0,Maritime Transportation Safety and Risk Analysis,Physical Sciences,Ocean Engineering,,False,en,Engineering,
https://openalex.org/W2289525517,Notice of Retraction: Study on Storage Methods on the Storage Navel Orange Long Time at Room Temperature,,0,https://doi.org/10.1109/icbbe.2011.5780138,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780138?mailto=christian.hauschke@tib.eu,2011,article,True,0,Design and Control of Warehouse Operations,Physical Sciences,Industrial and Manufacturing Engineering,,False,en,Engineering,
https://openalex.org/W2289567100,Notice of Retraction: The aircraft autopilot design of parameters changing in a wide range,,0,https://doi.org/10.1109/iceice.2011.5777251,https://api.labs.crossref.org/works/https://doi.org/10.1109/iceice.2011.5777251?mailto=christian.hauschke@tib.eu,2011,article,True,0,Analysis and Design of Fractional Order Control Systems,Physical Sciences,Control and Systems Engineering,,False,en,Engineering,
https://openalex.org/W2289579547,Notice of Retraction: Realizing value innovation based on customer value in economy hotels,,0,https://doi.org/10.1109/icbmei.2011.5920544,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbmei.2011.5920544?mailto=christian.hauschke@tib.eu,2011,article,True,0,"Customer Relationships, Behavior, and Loyalty",Social Sciences,Organizational Behavior and Human Resource Management,,False,en,"Business, Management and Accounting",
https://openalex.org/W2289666841,Notice of Retraction: Discussion on the Scheme of Assessment and Treatment of Brown Field,,0,https://doi.org/10.1109/icbbe.2011.5781206,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781206?mailto=christian.hauschke@tib.eu,2011,article,True,0,Ecological Assessment and Urban Development,Physical Sciences,Ecology,,False,en,Environmental Science,
https://openalex.org/W2289783620,Notice of Retraction: Determination of Trace Elements in 32 Kinds of Drinking Dried Flowers by ICP-AES,,0,https://doi.org/10.1109/icbbe.2011.5781586,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781586?mailto=christian.hauschke@tib.eu,2011,article,True,0,Trace Element Analysis in Medicinal Plants and Teas,Physical Sciences,Analytical Chemistry,,False,en,Chemistry,
https://openalex.org/W2289861728,Notice of Retraction: The Study of the Machanism of Iron-Based Transition State Oxides Catalytic Oxidative Desulfurization,,0,https://doi.org/10.1109/icbbe.2011.5781291,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781291?mailto=christian.hauschke@tib.eu,2011,article,True,0,Sulfur Compounds Removal Technologies,Physical Sciences,Mechanical Engineering,,False,en,Engineering,
https://openalex.org/W2289900437,Notice of Retraction: Cluster Concept for Constructing School Training System of Universities Economic Management,,0,https://doi.org/10.1109/paccs.2011.5990355,https://api.labs.crossref.org/works/https://doi.org/10.1109/paccs.2011.5990355?mailto=christian.hauschke@tib.eu,2011,article,True,0,Optimization of Staff Scheduling and Rostering,Social Sciences,Management Science and Operations Research,,False,en,Decision Sciences,
https://openalex.org/W2289926901,Notice of Retraction: The Comparative Study of Curriculum Setting in Normal Education between China and America,,0,https://doi.org/10.1109/paccs.2011.5990349,https://api.labs.crossref.org/works/https://doi.org/10.1109/paccs.2011.5990349?mailto=christian.hauschke@tib.eu,2011,article,True,0,Impact of Technology on Education and Training,Physical Sciences,Information Systems,,False,en,Computer Science,
https://openalex.org/W2289931012,"Notice of Retraction: The Effect of Colority, Cyanide and Chloride of the Different Dosage gamma Ray",,0,https://doi.org/10.1109/icbbe.2011.5781192,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781192?mailto=christian.hauschke@tib.eu,2011,article,True,0,Application of Stable Isotopes in Trophic Ecology,Physical Sciences,Ecology,,False,en,Environmental Science,
https://openalex.org/W2289950374,Notice of Retraction: Study of Propylene Oxide Wastewater Treatment with Scrap Iron-H2O2,,0,https://doi.org/10.1109/icbbe.2011.5781110,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781110?mailto=christian.hauschke@tib.eu,2011,article,True,0,Nanoscale Zero-Valent Iron Applications and Remediation,Physical Sciences,Biomedical Engineering,,True,en,Engineering,
https://openalex.org/W2289984867,Notice of Retraction: The visual effect of ancient etiquette culture in the ritual architecture: An case study on Ceremony: Adulthood Ceremony,,0,https://doi.org/10.1109/icetce.2011.5775890,https://api.labs.crossref.org/works/https://doi.org/10.1109/icetce.2011.5775890?mailto=christian.hauschke@tib.eu,2011,article,True,0,Innovations in Visual Communication Design and Technology,Physical Sciences,Computer Graphics and Computer-Aided Design,,False,en,Computer Science,
https://openalex.org/W2289988790,Notice of Retraction: Study on construction of organizational knowledge management maturity model,,0,https://doi.org/10.1109/icbmei.2011.5920341,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbmei.2011.5920341?mailto=christian.hauschke@tib.eu,2011,article,True,0,Knowledge Management and Organizational Innovation,Social Sciences,Strategy and Management,,False,en,"Business, Management and Accounting",
https://openalex.org/W2290064205,"Notice of Retraction: Delineation of Water Protection Area in Jiaonizhuang Well Field, Jingbian, China",,0,https://doi.org/10.1109/icbbe.2011.5780851,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780851?mailto=christian.hauschke@tib.eu,2011,article,True,0,Groundwater Flow and Transport Modeling,Physical Sciences,Environmental Engineering,,False,en,Environmental Science,
https://openalex.org/W2290149503,Notice of Retraction: The development patterns of labor intensive industries in western China,,0,https://doi.org/10.1109/icbmei.2011.5917002,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbmei.2011.5917002?mailto=christian.hauschke@tib.eu,2011,article,True,0,Spatial Shift-Share Analysis in Economic Development,Social Sciences,Economics and Econometrics,,False,en,"Economics, Econometrics and Finance",
https://openalex.org/W2290367027,Notice of Retraction: Study on Characteristics of Cr(III) Removal by Fly Ash in Aqueous Solution,,0,https://doi.org/10.1109/icbbe.2011.5781053,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781053?mailto=christian.hauschke@tib.eu,2011,article,True,0,Toxicology and Environmental Impacts of Mercury Contamination,Physical Sciences,"Health, Toxicology and Mutagenesis",,False,en,Environmental Science,
https://openalex.org/W2290368314,Notice of Retraction: The Model of Ecological Restoration of Urban Dry River in Northern China,,0,https://doi.org/10.1109/icbbe.2011.5781550,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781550?mailto=christian.hauschke@tib.eu,2011,article,True,0,Land Use Change and Environmental Impact in China,Physical Sciences,Global and Planetary Change,,False,en,Environmental Science,
https://openalex.org/W2290416551,Notice of Retraction: Urban Wastewater Reclamation and Reuse Advanced Techniques: Novel Membrane Bio-Reactor Technology,,0,https://doi.org/10.1109/icbbe.2011.5781019,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781019?mailto=christian.hauschke@tib.eu,2011,article,True,0,Advancements in Water Purification Technologies,Physical Sciences,Water Science and Technology,,False,en,Environmental Science,
https://openalex.org/W2290485552,Notice of Retraction: How to Develop High Technician Team Matching the Industrial Transformation and Upgrading: Take Wuhan as a Case,,0,https://doi.org/10.1109/paccs.2011.5990304,https://api.labs.crossref.org/works/https://doi.org/10.1109/paccs.2011.5990304?mailto=christian.hauschke@tib.eu,2011,article,True,0,Entrepreneurship and Business Innovation,Social Sciences,Management of Technology and Innovation,,False,en,"Business, Management and Accounting",
https://openalex.org/W2290577653,Notice of Retraction: Enhancement of Polyhydroxybutyrate Storage by Activated Sludge through Oxygen and Nitrogen Limitations,,0,https://doi.org/10.1109/icbbe.2011.5781644,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781644?mailto=christian.hauschke@tib.eu,2011,article,True,0,Biodegradable Polymers as Biomaterials and Packaging,Physical Sciences,Biomaterials,,False,en,Materials Science,
https://openalex.org/W2290586901,Notice of Retraction: Influence of photonic band gap of magnetized plasma photonic crystals of faraday effect by multi-photon nonlinear Compton scattering,,0,https://doi.org/10.1109/iceice.2011.5777845,https://api.labs.crossref.org/works/https://doi.org/10.1109/iceice.2011.5777845?mailto=christian.hauschke@tib.eu,2011,article,True,0,Photonic Crystals,Physical Sciences,"Atomic and Molecular Physics, and Optics",,False,en,Physics and Astronomy,
https://openalex.org/W2290632250,"Notice of Retraction: Relationship among MBL Gene Haplotypes, Genotype and Plasma Levels and Ischemic Cerebrovascular Disease",,0,https://doi.org/10.1109/icbbe.2011.5780424,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780424?mailto=christian.hauschke@tib.eu,2011,article,True,0,Role of Complement System in Immune Response,Life Sciences,Immunology,,False,en,Immunology and Microbiology,
https://openalex.org/W2290659212,Notice of Retraction: Analysis of villagers living environment situation in central Shaanxi,,0,https://doi.org/10.1109/icetce.2011.5774662,https://api.labs.crossref.org/works/https://doi.org/10.1109/icetce.2011.5774662?mailto=christian.hauschke@tib.eu,2011,article,True,0,Building Energy Efficiency and Thermal Comfort Optimization,Physical Sciences,Building and Construction,,False,en,Engineering,
https://openalex.org/W2290779617,Notice of Retraction: Sub-prime mortgage crisis: Impacts and opportunities,,0,https://doi.org/10.1109/icbmei.2011.5920345,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbmei.2011.5920345?mailto=christian.hauschke@tib.eu,2011,article,True,0,Consequences of Mortgage Credit Expansion and Housing Market Dynamics,Social Sciences,Economics and Econometrics,,False,en,"Economics, Econometrics and Finance",
https://openalex.org/W2290786889,Notice of Retraction: Soil Water and Soil Salt Movement on Land with Reeds Growing,,0,https://doi.org/10.1109/icbbe.2011.5780783,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780783?mailto=christian.hauschke@tib.eu,2011,article,True,0,Hydrological Effects and Water Resource Management in China,Physical Sciences,Water Science and Technology,,False,en,Environmental Science,
https://openalex.org/W2290900440,Notice of Retraction: The Preparation Process of Thiourea from Cyanamide,,0,https://doi.org/10.1109/icbbe.2011.5780153,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780153?mailto=christian.hauschke@tib.eu,2011,article,True,0,Chemistry and Applications of Tetrazoles,Physical Sciences,Organic Chemistry,,False,en,Chemistry,
https://openalex.org/W2290966487,Notice of Retraction: Lactobacillus rhamnosus TUST006 Enhance the Function of Immunity in BALB/c Mice,,0,https://doi.org/10.1109/icbbe.2011.5780228,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5780228?mailto=christian.hauschke@tib.eu,2011,article,True,0,Innate Immune Recognition and Signaling Pathways,Life Sciences,Immunology,,False,en,Immunology and Microbiology,
https://openalex.org/W2290989681,Notice of Retraction: The Combination Mode of Source Controlling(Concentration)-Sewage Interception (Conduction) -Recycling for Rural Non-Point Pollution Treatment,,0,https://doi.org/10.1109/icbbe.2011.5781052,https://api.labs.crossref.org/works/https://doi.org/10.1109/icbbe.2011.5781052?mailto=christian.hauschke@tib.eu,2011,article,True,0,Ecological Assessment and Urban Development,Physical Sciences,Ecology,,False,en,Environmental Science,
https://openalex.org/W2291136061,Notice of Retraction: Impact and Enhance: Entrepreneurial Culture and Economic Growth,,0,https://doi.org/10.1109/appeec.2011.5748906,https://api.labs.crossref.org/works/https://doi.org/10.1109/appeec.2011.5748906?mailto=christian.hauschke@tib.eu,2011,article,True,0,Entrepreneurship and Business Innovation,Social Sciences,Management of Technology and Innovation,,False,en,"Business, Management and Accounting",
