id,display_name,primary_location_display_name,cited_by_count,doi,crossref_call,publication_year,type,is_retracted,cited_by_percentile_year_min,primary_topic_display_name,primary_topic_domain_display_name,primary_topic_subfield_display_name,primary_location_source_host_organization_name,open_access_is_oa,language,primary_topic_field_display_name,update_nature
https://openalex.org/W1569772644,Notice of Retraction: Study on fault diagnosis of adaptive collaborative inertia weighted velocity particle swarm optimization,,0,https://doi.org/10.1109/iccasm.2010.5620502,https://api.labs.crossref.org/works/https://doi.org/10.1109/iccasm.2010.5620502?mailto=christian.hauschke@tib.eu,2010,article,True,0,Control Systems and Network Applications,Physical Sciences,Control and Systems Engineering,,False,en,Engineering,
https://openalex.org/W1569856858,Notice of Retraction: Research on the influence of information asymmetry on traffic safety on curved sections,,0,https://doi.org/10.1109/icemms.2010.5563470,https://api.labs.crossref.org/works/https://doi.org/10.1109/icemms.2010.5563470?mailto=christian.hauschke@tib.eu,2010,article,True,0,Simulation and Optimization of Industrial Processes,Physical Sciences,Control and Systems Engineering,,False,en,Engineering,
https://openalex.org/W1569967322,Notice of Retraction: Study on emission analysis in airport terminal area based on instrument flight procedure operating simulation,,0,https://doi.org/10.1109/iccasm.2010.5620239,https://api.labs.crossref.org/works/https://doi.org/10.1109/iccasm.2010.5620239?mailto=christian.hauschke@tib.eu,2010,article,True,0,Estimating Vehicle Fuel Consumption and Emissions,Physical Sciences,Automotive Engineering,,False,en,Engineering,
https://openalex.org/W1570006036,Notice of Retraction: Design &amp; implementation of Devanning/Container Loading Management System based on lightweight framework,,0,https://doi.org/10.1109/iccsit.2010.5563943,https://api.labs.crossref.org/works/https://doi.org/10.1109/iccsit.2010.5563943?mailto=christian.hauschke@tib.eu,2010,article,True,0,QoS-Aware Web Services Composition and Semantic Matching,Physical Sciences,Information Systems,,False,en,Computer Science,
https://openalex.org/W1570093163,Notice of Retraction: Evaluation of urban subsurface space development suitability in the city of Qingdao,,0,https://doi.org/10.1109/esiat.2010.5568934,https://api.labs.crossref.org/works/https://doi.org/10.1109/esiat.2010.5568934?mailto=christian.hauschke@tib.eu,2010,article,True,0,Applications of Remote Sensing in Geoscience and Agriculture,Physical Sciences,Atmospheric Science,,False,en,Earth and Planetary Sciences,
https://openalex.org/W1570267722,"Notice of Retraction: Big country dependent economy development of Taiwan—Functions of Japan, the US, and China in Taiwan's economy development",,0,https://doi.org/10.1109/icams.2010.5553270,https://api.labs.crossref.org/works/https://doi.org/10.1109/icams.2010.5553270?mailto=christian.hauschke@tib.eu,2010,article,True,0,Spatial Shift-Share Analysis in Economic Development,Social Sciences,Economics and Econometrics,,False,en,"Economics, Econometrics and Finance",
https://openalex.org/W1570389851,Notice of Retraction: Evaluation of technological innovation capability of Small and Medium Industrial Enterprises in Hebei Province,,0,https://doi.org/10.1109/icmlc.2010.5580987,https://api.labs.crossref.org/works/https://doi.org/10.1109/icmlc.2010.5580987?mailto=christian.hauschke@tib.eu,2010,article,True,0,Economic Development and Regional Competitiveness,Social Sciences,Economics and Econometrics,,False,en,"Economics, Econometrics and Finance",
https://openalex.org/W1570586138,Notice of Retraction: Study on influencing factors of shelled force of Elaeagnus mollis Diels fruits,,0,https://doi.org/10.1109/iccasm.2010.5623033,https://api.labs.crossref.org/works/https://doi.org/10.1109/iccasm.2010.5623033?mailto=christian.hauschke@tib.eu,2010,article,True,0,Medicinal and Therapeutic Potential of Sea Buckthorn,Health Sciences,Complementary and alternative medicine,,False,en,Medicine,
https://openalex.org/W1570619703,Notice of Retraction: Research on the strategies of cultivating competitive advantage of Chinese JiangXi private companies,,0,https://doi.org/10.1109/fitme.2010.5655614,https://api.labs.crossref.org/works/https://doi.org/10.1109/fitme.2010.5655614?mailto=christian.hauschke@tib.eu,2010,article,True,0,Knowledge Management and Organizational Innovation,Social Sciences,Strategy and Management,,False,en,"Business, Management and Accounting",
https://openalex.org/W1570630458,Notice of Retraction: The Relationship between Chinese Listed Companies' Ownership Structure and Corporate Performance,,0,https://doi.org/10.1109/icams.2010.5553226,https://api.labs.crossref.org/works/https://doi.org/10.1109/icams.2010.5553226?mailto=christian.hauschke@tib.eu,2010,article,True,0,Corporate Governance and Financial Performance,Social Sciences,Accounting,,False,en,"Business, Management and Accounting",
